"","rules","support","confidence","lift","count"
"588","{root vegetables,whole milk} => {yogurt}",0.0145399084900864,0.297297297297297,2.1311362382791,143
"205","{frozen vegetables,other vegetables} => {yogurt}",0.00528723945094052,0.297142857142857,2.13002915451895,52
"583","{rolls/buns,root vegetables} => {yogurt}",0.00721911540416879,0.297071129707113,2.12951498591068,71
"209","{frozen vegetables,other vegetables} => {whole milk}",0.00965937976614133,0.542857142857143,2.12455232789495,95
"170","{hygiene articles,other vegetables} => {whole milk}",0.00518556176919166,0.542553191489362,2.12336276892076,51
"366","{fruit/vegetable juice,root vegetables} => {whole milk}",0.00650737163192679,0.542372881355932,2.12265709834285,64
"357","{domestic eggs,whole milk} => {other vegetables}",0.0123029994916116,0.410169491525424,2.11981973155677,121
"347","{domestic eggs,soda} => {other vegetables}",0.00508388408744281,0.409836065573771,2.11809653437626,50
"351","{domestic eggs,yogurt} => {whole milk}",0.00772750381291307,0.539007092198582,2.1094845808886,76
"541","{bottled water,rolls/buns} => {yogurt}",0.00711743772241993,0.294117647058824,2.10834333733493,70
"181","{cream cheese ,whole milk} => {other vegetables}",0.0067107269954245,0.407407407407407,2.10554485120959,66
"297","{margarine,rolls/buns} => {whole milk}",0.00793085917641078,0.537931034482759,2.10527326865815,78
"446","{other vegetables,pastry} => {yogurt}",0.00660904931367565,0.292792792792793,2.09884629527487,65
"518","{sausage,whole milk} => {yogurt}",0.00874428063040163,0.292517006802721,2.09686935998889,86
"202","{frozen vegetables,root vegetables} => {whole milk}",0.00620233858668022,0.535087719298246,2.09414553095831,61
"399","{rolls/buns,whipped/sour cream} => {whole milk}",0.00782918149466192,0.534722222222222,2.09271510368307,77
"171","{hygiene articles,whole milk} => {other vegetables}",0.00518556176919166,0.404761904761905,2.09187248204589,51
"33","{grapes} => {other vegetables}",0.0090493136756482,0.404545454545455,2.09075383365977,89
"349","{domestic eggs,yogurt} => {other vegetables}",0.0057956278596848,0.404255319148936,2.08925436880178,57
"358","{bottled water,fruit/vegetable juice} => {soda}",0.00518556176919166,0.364285714285714,2.08906705539359,51
"174","{long life bakery product,other vegetables} => {whole milk}",0.00569395017793594,0.533333333333333,2.08727948003714,56
"278","{brown bread,tropical fruit} => {whole milk}",0.00569395017793594,0.533333333333333,2.08727948003714,56
"578","{tropical fruit,whole milk} => {other vegetables}",0.0170818505338078,0.403846153846154,2.08713973887384,168
"481","{sausage,shopping bags} => {soda}",0.00569395017793594,0.363636363636364,2.08534322820037,56
"178","{cream cheese ,yogurt} => {whole milk}",0.00660904931367565,0.532786885245902,2.08514087401251,65
"482","{sausage,shopping bags} => {rolls/buns}",0.00599898322318251,0.383116883116883,2.08289361274436,59
"136","{whipped/sour cream} => {other vegetables}",0.0288764616166751,0.402836879432624,2.08192365171827,284
"427","{pip fruit,yogurt} => {whole milk}",0.00955770208439248,0.531073446327684,2.07843507546071,94
"294","{margarine,whole milk} => {yogurt}",0.00701576004067107,0.289915966386555,2.07822414680158,69
"330","{newspapers,other vegetables} => {yogurt}",0.00559227249618709,0.289473684210526,2.0750537056928,55
"135","{whipped/sour cream} => {yogurt}",0.0207422470767667,0.28936170212766,2.07425097698654,204
"292","{margarine,other vegetables} => {yogurt}",0.00569395017793594,0.288659793814433,2.06921944035346,56
"291","{margarine,yogurt} => {other vegetables}",0.00569395017793594,0.4,2.06726221755123,56
"218","{beef,whole milk} => {yogurt}",0.00610066090493137,0.287081339712919,2.05790450151352,60
"615","{whole milk,yogurt} => {other vegetables}",0.0222674123029995,0.397459165154265,2.05413078785717,219
"396","{whipped/sour cream,yogurt} => {whole milk}",0.0108795119471276,0.524509803921569,2.05274728275711,107
"593","{rolls/buns,root vegetables} => {whole milk}",0.012709710218607,0.523012552301255,2.04688756541299,125
"23","{baking powder} => {whole milk}",0.00925266903914591,0.522988505747126,2.04679345563987,91
"659","{other vegetables,rolls/buns,yogurt} => {whole milk}",0.00599898322318251,0.52212389380531,2.04340966795671,59
"217","{beef,yogurt} => {whole milk}",0.00610066090493137,0.521739130434783,2.04190383916677,60
"196","{coffee,yogurt} => {whole milk}",0.00508388408744281,0.520833333333333,2.03835886722377,50
"376","{fruit/vegetable juice,whole milk} => {other vegetables}",0.0104728012201322,0.393129770992366,2.03175580541772,103
"408","{pip fruit,sausage} => {whole milk}",0.00559227249618709,0.518867924528302,2.0306669469701,55
"438","{pastry,root vegetables} => {whole milk}",0.00569395017793594,0.518518518518518,2.02929949448055,56
"500","{sausage,tropical fruit} => {whole milk}",0.00721911540416879,0.518248175182482,2.02824146554704,71
"431","{other vegetables,pip fruit} => {whole milk}",0.0135231316725979,0.517509727626459,2.02535144098935,133
"571","{tropical fruit,yogurt} => {whole milk}",0.0151499745805796,0.517361111111111,2.02476980810894,149
"447","{pastry,yogurt} => {whole milk}",0.00915099135739705,0.517241379310345,2.02430121986361,90
"469","{citrus fruit,root vegetables} => {whole milk}",0.00915099135739705,0.517241379310345,2.02430121986361,90
"505","{root vegetables,sausage} => {whole milk}",0.00772750381291307,0.517006802721088,2.02338316942376,76
"284","{brown bread,whole milk} => {yogurt}",0.00711743772241993,0.282258064516129,2.02332949308756,70
"545","{bottled water,whole milk} => {yogurt}",0.00965937976614133,0.281065088757396,2.01477780461297,95
"614","{other vegetables,yogurt} => {whole milk}",0.0222674123029995,0.51288056206089,2.00723451168677,219
"152","{tropical fruit} => {yogurt}",0.0292831723436706,0.27906976744186,2.00047460844803,288
"162","{oil,other vegetables} => {whole milk}",0.00508388408744281,0.510204081632653,1.99675970666818,50
"45","{hard cheese} => {other vegetables}",0.00945602440264362,0.385892116182573,1.99435047958781,93
"40","{meat} => {other vegetables}",0.0099644128113879,0.385826771653543,1.99401276889784,98
"660","{rolls/buns,whole milk,yogurt} => {other vegetables}",0.00599898322318251,0.38562091503268,1.99294886986148,59
"655","{other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00620233858668022,0.508333333333333,1.9894382544104,61
"434","{pastry,tropical fruit} => {other vegetables}",0.00508388408744281,0.384615384615385,1.9877521322608,50
"435","{pastry,tropical fruit} => {whole milk}",0.0067107269954245,0.507692307692308,1.98692950503535,66
"282","{brown bread,other vegetables} => {yogurt}",0.00518556176919166,0.277173913043478,1.98688442768412,51
"400","{other vegetables,whipped/sour cream} => {whole milk}",0.0146415861718353,0.507042253521127,1.98438542116207,144
"444","{pastry,rolls/buns} => {yogurt}",0.0057956278596848,0.276699029126214,1.98348028531801,57
"367","{fruit/vegetable juice,soda} => {yogurt}",0.00508388408744281,0.276243093922652,1.98021197429248,50
"372","{fruit/vegetable juice,yogurt} => {whole milk}",0.00945602440264362,0.505434782608696,1.97809434419281,93
"300","{margarine,whole milk} => {other vegetables}",0.00925266903914591,0.382352941176471,1.97605947265927,91
"326","{newspapers,root vegetables} => {whole milk}",0.0057956278596848,0.504424778761062,1.9741415436192,57
"448","{pastry,whole milk} => {yogurt}",0.00915099135739705,0.275229357798165,1.9729451413593,90
"613","{rolls/buns,whole milk} => {yogurt}",0.015556685307575,0.274685816876122,1.969048840362,153
"208","{frozen vegetables,rolls/buns} => {whole milk}",0.00508388408744281,0.5,1.95682451253482,50
"221","{beef,rolls/buns} => {whole milk}",0.00681240467717336,0.5,1.95682451253482,67
"249","{pork,root vegetables} => {whole milk}",0.00681240467717336,0.5,1.95682451253482,67
"259","{frankfurter,root vegetables} => {whole milk}",0.00508388408744281,0.5,1.95682451253482,50
"286","{brown bread,other vegetables} => {whole milk}",0.00935434672089476,0.5,1.95682451253482,92
"585","{other vegetables,root vegetables} => {yogurt}",0.0129130655821047,0.272532188841202,1.95361084347902,127
"240","{curd,whole milk} => {other vegetables}",0.00986273512963904,0.377431906614786,1.95062680060768,97
"197","{coffee,whole milk} => {yogurt}",0.00508388408744281,0.271739130434783,1.94792590949423,50
"375","{fruit/vegetable juice,other vegetables} => {whole milk}",0.0104728012201322,0.497584541062802,1.94737125402016,103
"353","{domestic eggs,rolls/buns} => {other vegetables}",0.00589730554143366,0.376623376623377,1.94644819185019,58
"127","{butter} => {whole milk}",0.02755465175394,0.497247706422018,1.94605300145665,271
"107","{beef} => {other vegetables}",0.0197254702592781,0.375968992248062,1.94306623161308,194
"455","{bottled water,citrus fruit} => {other vegetables}",0.00508388408744281,0.37593984962406,1.94291561799928,50
"114","{pork} => {other vegetables}",0.0216573462125064,0.375661375661376,1.94147642124521,213
"241","{napkins,yogurt} => {whole milk}",0.00610066090493137,0.495867768595041,1.94065240912544,60
"610","{other vegetables,rolls/buns} => {yogurt}",0.0114895780376207,0.269689737470167,1.93323510788564,113
"445","{pastry,yogurt} => {other vegetables}",0.00660904931367565,0.373563218390805,1.93063281811538,65
"293","{margarine,yogurt} => {whole milk}",0.00701576004067107,0.492857142857143,1.92886987664146,69
"277","{bottled beer,whole milk} => {other vegetables}",0.00762582613116421,0.373134328358209,1.9284162477157,75
"320","{butter,rolls/buns} => {whole milk}",0.00660904931367565,0.492424242424242,1.92717565628429,65
"206","{frozen vegetables,yogurt} => {whole milk}",0.00610066090493137,0.491803278688525,1.9247454221654,60
"111","{curd} => {whole milk}",0.026131164209456,0.490458015267176,1.91948053328797,257
"267","{frankfurter,whole milk} => {other vegetables}",0.00762582613116421,0.371287128712871,1.918869632628,75
"287","{brown bread,whole milk} => {other vegetables}",0.00935434672089476,0.370967741935484,1.91721899208381,92
"49","{butter milk} => {other vegetables}",0.0103711235383833,0.370909090909091,1.9169158744566,102
"283","{brown bread,yogurt} => {whole milk}",0.00711743772241993,0.48951048951049,1.91577225003409,70
"595","{other vegetables,root vegetables} => {whole milk}",0.0231825114387392,0.489270386266094,1.91483257020575,228
"180","{cream cheese ,other vegetables} => {whole milk}",0.0067107269954245,0.488888888888889,1.91333952336738,66
"103","{frozen vegetables} => {other vegetables}",0.0177935943060498,0.369978858350951,1.91210828790416,175
"35","{cat food} => {yogurt}",0.00620233858668022,0.266375545851528,1.90947776490509,61
"60","{sliced cheese} => {other vegetables}",0.0090493136756482,0.369294605809129,1.90857196433672,89
"86","{dessert} => {yogurt}",0.00986273512963904,0.265753424657534,1.90501817165222,97
"25","{flour} => {whole milk}",0.00843924758515506,0.485380116959064,1.89960742152503,83
"125","{butter} => {yogurt}",0.0146415861718353,0.264220183486239,1.89402733570492,144
"474","{citrus fruit,other vegetables} => {yogurt}",0.00762582613116421,0.264084507042254,1.89305475711411,75
"429","{pip fruit,rolls/buns} => {other vegetables}",0.00508388408744281,0.364963503649635,1.88618815470003,50
"216","{beef,other vegetables} => {yogurt}",0.00518556176919166,0.262886597938144,1.88446770460762,51
"329","{newspapers,yogurt} => {other vegetables}",0.00559227249618709,0.364238410596026,1.8824407610152,55
"143","{citrus fruit} => {yogurt}",0.0216573462125064,0.261670761670762,1.87575214360929,213
"603","{soda,whole milk} => {yogurt}",0.0104728012201322,0.261421319796954,1.87396405262613,103
"44","{hard cheese} => {yogurt}",0.00640569395017794,0.261410788381743,1.87388855957321,63
"24","{flour} => {other vegetables}",0.00630401626842908,0.362573099415205,1.87383417380375,62
"126","{butter} => {other vegetables}",0.0200305033045247,0.361467889908257,1.86812227916327,197
"198","{coffee,other vegetables} => {whole milk}",0.00640569395017794,0.477272727272727,1.86787794378324,63
"350","{domestic eggs,other vegetables} => {yogurt}",0.0057956278596848,0.26027397260274,1.86573944646352,57
"402","{pastry,pip fruit} => {whole milk}",0.00508388408744281,0.476190476190476,1.8636423928903,50
"577","{other vegetables,tropical fruit} => {whole milk}",0.0170818505338078,0.475920679886686,1.86258650484901,168
"11","{herbs} => {whole milk}",0.00772750381291307,0.475,1.85898328690808,76
"475","{citrus fruit,yogurt} => {whole milk}",0.0102694458566345,0.474178403755869,1.85576784756823,101
"132","{fruit/vegetable juice} => {yogurt}",0.0187086934417895,0.258790436005626,1.85510491116278,184
"393","{soda,whipped/sour cream} => {whole milk}",0.00549059481443823,0.473684210526316,1.8538337487172,54
"536","{bottled water,yogurt} => {soda}",0.0074224707676665,0.323008849557522,1.85235687195232,73
"489","{rolls/buns,shopping bags} => {soda}",0.00630401626842908,0.322916666666667,1.85182823129252,62
"130","{domestic eggs} => {whole milk}",0.0299949161159126,0.47275641025641,1.85020266409542,295
"20","{pickled vegetables} => {other vegetables}",0.00640569395017794,0.357954545454545,1.84996476854727,63
"268","{bottled beer,bottled water} => {soda}",0.00508388408744281,0.32258064516129,1.84990125082291,50
"102","{frozen vegetables} => {yogurt}",0.0124046771733604,0.257928118393235,1.84892350174742,122
"53","{ham} => {yogurt}",0.0067107269954245,0.2578125,1.84809470663265,66
"477","{citrus fruit,rolls/buns} => {other vegetables}",0.00599898322318251,0.357575757575758,1.84800713387156,59
"328","{newspapers,rolls/buns} => {yogurt}",0.00508388408744281,0.257731958762887,1.84751735745845,50
"352","{domestic eggs,whole milk} => {yogurt}",0.00772750381291307,0.257627118644068,1.84676582497406,76
"245","{napkins,other vegetables} => {whole milk}",0.00681240467717336,0.471830985915493,1.84658087802581,67
"276","{bottled beer,other vegetables} => {whole milk}",0.00762582613116421,0.471698113207547,1.8460608608819,75
"263","{frankfurter,other vegetables} => {rolls/buns}",0.00559227249618709,0.339506172839506,1.84579503033529,55
"188","{chicken,other vegetables} => {whole milk}",0.00843924758515506,0.471590909090909,1.84564130159534,83
"281","{brown bread,yogurt} => {other vegetables}",0.00518556176919166,0.356643356643357,1.84318834082365,51
"255","{other vegetables,pork} => {whole milk}",0.0101677681748856,0.469483568075117,1.8373939084834,100
"535","{bottled water,soda} => {yogurt}",0.0074224707676665,0.256140350877193,1.83610812746151,73
"223","{beef,other vegetables} => {whole milk}",0.00925266903914591,0.469072164948454,1.83578382103782,91
"299","{margarine,other vegetables} => {whole milk}",0.00925266903914591,0.469072164948454,1.83578382103782,91
"63","{oil} => {other vegetables}",0.0099644128113879,0.355072463768116,1.83506972210164,98
"453","{other vegetables,pastry} => {whole milk}",0.010574478901881,0.468468468468468,1.83342116489749,104
"534","{bottled water,root vegetables} => {whole milk}",0.00732079308591764,0.467532467532468,1.82975798574684,72
"12","{processed cheese} => {soda}",0.00528723945094052,0.319018404907975,1.82947289345186,52
"542","{bottled water,yogurt} => {other vegetables}",0.00813421453990849,0.353982300884956,1.82943559075331,80
"492","{shopping bags,yogurt} => {other vegetables}",0.00538891713268937,0.353333333333333,1.82608162550359,53
"601","{other vegetables,soda} => {yogurt}",0.0083375699034062,0.254658385093168,1.82548485232602,82
"234","{curd,yogurt} => {other vegetables}",0.00610066090493137,0.352941176470588,1.82405489783932,60
"19","{detergent} => {whole milk}",0.00894763599389934,0.465608465608466,1.82222811749274,88
"473","{citrus fruit,yogurt} => {other vegetables}",0.00762582613116421,0.352112676056338,1.81977307883031,75
"273","{bottled beer,whole milk} => {yogurt}",0.00518556176919166,0.253731343283582,1.81883947608894,51
"295","{margarine,rolls/buns} => {other vegetables}",0.00518556176919166,0.351724137931034,1.81776505336402,51
"166","{onions,other vegetables} => {whole milk}",0.00660904931367565,0.464285714285714,1.81705133306805,65
"55","{ham} => {other vegetables}",0.00915099135739705,0.3515625,1.81692968339464,90
"129","{domestic eggs} => {other vegetables}",0.0222674123029995,0.350961538461538,1.81382382068798,219
"266","{frankfurter,other vegetables} => {whole milk}",0.00762582613116421,0.462962962962963,1.81187454864335,75
"509","{rolls/buns,sausage} => {soda}",0.00965937976614133,0.315614617940199,1.80995321716727,95
"213","{beef,root vegetables} => {whole milk}",0.00803253685815963,0.461988304093567,1.80806007590936,79
"144","{citrus fruit} => {other vegetables}",0.0288764616166751,0.348894348894349,1.80314026346606,284
"327","{newspapers,yogurt} => {rolls/buns}",0.00508388408744281,0.33112582781457,1.80023356360215,50
"607","{soda,whole milk} => {other vegetables}",0.0139298423995933,0.347715736040609,1.79704900891192,137
"563","{soda,tropical fruit} => {other vegetables}",0.00721911540416879,0.346341463414634,1.78994655422119,71
"91","{cream cheese } => {other vegetables}",0.0137264870360956,0.346153846153846,1.78897691903472,135
"139","{pip fruit} => {other vegetables}",0.026131164209456,0.345430107526882,1.78523652523746,257
"520","{other vegetables,sausage} => {rolls/buns}",0.00884595831215048,0.328301886792453,1.78488062830502,87
"246","{napkins,whole milk} => {other vegetables}",0.00681240467717336,0.345360824742268,1.78487846103006,67
"191","{white bread,whole milk} => {other vegetables}",0.00589730554143366,0.345238095238095,1.78424417586267,58
"168","{hamburger meat,other vegetables} => {whole milk}",0.00630401626842908,0.455882352941176,1.78416352613469,62
"433","{pastry,sausage} => {whole milk}",0.00569395017793594,0.455284552845528,1.78182394637317,56
"298","{margarine,whole milk} => {rolls/buns}",0.00793085917641078,0.327731092436975,1.78177738757194,78
"443","{pastry,yogurt} => {rolls/buns}",0.0057956278596848,0.327586206896552,1.78098968757744,57
"484","{sausage,shopping bags} => {other vegetables}",0.00538891713268937,0.344155844155844,1.77865093393207,53
"465","{citrus fruit,tropical fruit} => {whole milk}",0.0090493136756482,0.454081632653061,1.77711613893468,89
"116","{frankfurter} => {rolls/buns}",0.0192170818505338,0.325862068965517,1.77161605764282,189
"611","{rolls/buns,yogurt} => {whole milk}",0.015556685307575,0.452662721893491,1.77156302022383,153
"147","{sausage} => {rolls/buns}",0.0306049822064057,0.325757575757576,1.7710479588589,301
"243","{napkins,rolls/buns} => {whole milk}",0.00528723945094052,0.452173913043478,1.76964999394453,52
"199","{coffee,whole milk} => {other vegetables}",0.00640569395017794,0.342391304347826,1.76953151774087,63
"153","{tropical fruit} => {other vegetables}",0.0358922216573462,0.342054263565891,1.7677896385552,353
"479","{citrus fruit,other vegetables} => {whole milk}",0.0130147432638536,0.450704225352113,1.76389815214406,128
"2","{dishes} => {other vegetables}",0.00599898322318251,0.341040462427746,1.7625501565827,59
"137","{whipped/sour cream} => {whole milk}",0.0322318251143874,0.449645390070922,1.75975424247812,317
"524","{sausage,whole milk} => {other vegetables}",0.0101677681748856,0.340136054421769,1.75787603533268,100
"156","{root vegetables} => {whole milk}",0.0489069649211998,0.448694029850746,1.75603095247994,481
"193","{chocolate,whole milk} => {soda}",0.00508388408744281,0.304878048780488,1.74838227974116,50
"575","{rolls/buns,tropical fruit} => {whole milk}",0.0109811896288765,0.446280991735537,1.7465871682129,108
"7","{canned fish} => {other vegetables}",0.00508388408744281,0.337837837837838,1.74599849455341,50
"517","{sausage,yogurt} => {whole milk}",0.00874428063040163,0.44559585492228,1.74390578319165,86
"222","{beef,whole milk} => {rolls/buns}",0.00681240467717336,0.320574162679426,1.74286726918306,67
"430","{pip fruit,rolls/buns} => {whole milk}",0.00620233858668022,0.445255474452555,1.74257365349816,61
"123","{margarine} => {other vegetables}",0.0197254702592781,0.336805555555556,1.74066349915338,194
"80","{sugar} => {whole milk}",0.0150482968988307,0.444444444444444,1.73939956669762,148
"74","{hamburger meat} => {whole milk}",0.0147432638535841,0.443425076452599,1.73541011815015,145
"529","{bottled water,tropical fruit} => {other vegetables}",0.00620233858668022,0.335164835164835,1.73218400097013,61
"608","{rolls/buns,yogurt} => {other vegetables}",0.0114895780376207,0.334319526627219,1.72781531496516,113
"56","{ham} => {whole milk}",0.0114895780376207,0.44140625,1.72750913997214,113
"29","{soft cheese} => {whole milk}",0.00752414844941535,0.44047619047619,1.72386921342353,74
"18","{detergent} => {other vegetables}",0.00640569395017794,0.333333333333333,1.72271851462603,63
"61","{sliced cheese} => {whole milk}",0.0107778342653787,0.439834024896266,1.72135600272772,106
"598","{soda,yogurt} => {rolls/buns}",0.00864260294865277,0.315985130111524,1.71791805121439,85
"27","{soft cheese} => {rolls/buns}",0.00538891713268937,0.31547619047619,1.71515109637,53
"13","{processed cheese} => {other vegetables}",0.00549059481443823,0.331288343558282,1.71214968938292,54
"581","{root vegetables,soda} => {whole milk}",0.00813421453990849,0.437158469945355,1.71088481970257,80
"363","{fruit/vegetable juice,tropical fruit} => {whole milk}",0.00599898322318251,0.437037037037037,1.71040957391932,59
"456","{bottled water,citrus fruit} => {whole milk}",0.00589730554143366,0.43609022556391,1.70670408612059,58
"195","{chocolate,whole milk} => {other vegetables}",0.00549059481443823,0.329268292682927,1.70170975225254,54
"522","{sausage,whole milk} => {rolls/buns}",0.00935434672089476,0.312925170068027,1.70128195003817,92
"550","{bottled water,other vegetables} => {whole milk}",0.0107778342653787,0.434426229508197,1.70019178957943,106
"531","{bottled water,tropical fruit} => {whole milk}",0.00803253685815963,0.434065934065934,1.69878171967308,79
"59","{sliced cheese} => {rolls/buns}",0.00762582613116421,0.311203319502075,1.69192075583356,75
"4","{mustard} => {whole milk}",0.00518556176919166,0.432203389830508,1.69149237524196,51
"194","{chocolate,other vegetables} => {whole milk}",0.00549059481443823,0.432,1.69069637883008,54
"336","{newspapers,other vegetables} => {whole milk}",0.0083375699034062,0.431578947368421,1.689048526609,82
"323","{newspapers,tropical fruit} => {whole milk}",0.00508388408744281,0.431034482758621,1.68691768321967,50
"96","{white bread} => {other vegetables}",0.0137264870360956,0.326086956521739,1.68526811213416,135
"331","{newspapers,yogurt} => {whole milk}",0.00660904931367565,0.43046357615894,1.68468335516243,65
"478","{citrus fruit,rolls/buns} => {whole milk}",0.00721911540416879,0.43030303030303,1.68405503502997,71
"540","{bottled water,yogurt} => {rolls/buns}",0.00711743772241993,0.309734513274336,1.68393528913936,70
"190","{other vegetables,white bread} => {whole milk}",0.00589730554143366,0.42962962962963,1.68141958114103,58
"110","{curd} => {other vegetables}",0.0171835282155567,0.322519083969466,1.66682879182328,169
"606","{other vegetables,soda} => {whole milk}",0.0139298423995933,0.425465838509317,1.66512396408242,137
"104","{frozen vegetables} => {whole milk}",0.0204372140315201,0.424947145877378,1.66309398316913,201
"514","{sausage,yogurt} => {rolls/buns}",0.00599898322318251,0.305699481865285,1.66199801224161,59
"51","{candy} => {soda}",0.00864260294865277,0.289115646258503,1.65798972650285,85
"14","{processed cheese} => {whole milk}",0.00701576004067107,0.423312883435583,1.65669805355709,69
"1","{cake bar} => {whole milk}",0.00559227249618709,0.423076923076923,1.65577458752946,55
"355","{domestic eggs,rolls/buns} => {whole milk}",0.00660904931367565,0.422077922077922,1.65186484824368,65
"79","{sugar} => {other vegetables}",0.0107778342653787,0.318318318318318,1.64511858153477,106
"544","{bottled water,yogurt} => {whole milk}",0.00965937976614133,0.420353982300885,1.645117953016,95
"574","{rolls/buns,tropical fruit} => {other vegetables}",0.00782918149466192,0.318181818181818,1.64441312759757,77
"617","{other vegetables,rolls/buns} => {whole milk}",0.0178952719877987,0.420047732696897,1.64391939955192,176
"454","{pastry,whole milk} => {other vegetables}",0.010574478901881,0.318042813455657,1.64369472955144,104
"285","{brown bread,rolls/buns} => {whole milk}",0.00528723945094052,0.419354838709677,1.64120765567436,52
"605","{other vegetables,soda} => {rolls/buns}",0.00986273512963904,0.301242236024845,1.63776527988079,97
"348","{domestic eggs,soda} => {whole milk}",0.00518556176919166,0.418032786885246,1.63603360884059,51
"507","{sausage,yogurt} => {soda}",0.00559227249618709,0.284974093264249,1.63423918790314,55
"187","{chicken,whole milk} => {rolls/buns}",0.00528723945094052,0.300578034682081,1.63415421287909,52
"618","{rolls/buns,whole milk} => {other vegetables}",0.0178952719877987,0.315978456014363,1.63302580919667,176
"92","{cream cheese } => {whole milk}",0.0164717844433147,0.415384615384615,1.62566959502893,162
"565","{tropical fruit,yogurt} => {rolls/buns}",0.00874428063040163,0.298611111111111,1.623460628954,86
"50","{butter milk} => {whole milk}",0.0115912557193696,0.414545454545455,1.62238541402887,114
"551","{bottled water,whole milk} => {other vegetables}",0.0107778342653787,0.313609467455621,1.62078250784342,106
"124","{margarine} => {whole milk}",0.0241992882562278,0.413194444444444,1.61709803466419,238
"417","{pip fruit,tropical fruit} => {whole milk}",0.00843924758515506,0.412935323383085,1.61608392577502,83
"487","{root vegetables,shopping bags} => {whole milk}",0.00528723945094052,0.412698412698413,1.61515674050493,52
"538","{bottled water,rolls/buns} => {soda}",0.00681240467717336,0.281512605042017,1.61438861258789,67
"87","{dessert} => {other vegetables}",0.0115912557193696,0.312328767123288,1.61416364932083,114
"157","{yogurt} => {other vegetables}",0.0434163701067616,0.311224489795918,1.6084565723294,427
"497","{shopping bags,whole milk} => {other vegetables}",0.00762582613116421,0.311203319502075,1.60834716095791,75
"46","{hard cheese} => {whole milk}",0.0100660904931368,0.410788381742739,1.6076815497174,99
"525","{bottled water,tropical fruit} => {soda}",0.00518556176919166,0.28021978021978,1.60697465799507,51
"95","{chicken} => {whole milk}",0.0175902389425521,0.409952606635071,1.6044106192821,173
"547","{bottled water,other vegetables} => {rolls/buns}",0.00732079308591764,0.295081967213115,1.60427371340021,72
"220","{beef,other vegetables} => {rolls/buns}",0.0057956278596848,0.293814432989691,1.5973825032911,57
"70","{berries} => {other vegetables}",0.0102694458566345,0.308868501529052,1.59628045850669,101
"451","{pastry,rolls/buns} => {whole milk}",0.00854092526690392,0.407766990291262,1.59585688400898,84
"491","{shopping bags,whole milk} => {soda}",0.00681240467717336,0.278008298755187,1.59429248877974,67
"360","{bottled water,fruit/vegetable juice} => {whole milk}",0.0057956278596848,0.407142857142857,1.59341424592121,57
"97","{white bread} => {whole milk}",0.0170818505338078,0.405797101449275,1.58814743046304,168
"265","{frankfurter,whole milk} => {rolls/buns}",0.00599898322318251,0.292079207920792,1.58794859585461,59
"8","{pasta} => {whole milk}",0.00610066090493137,0.405405405405405,1.58661446962283,60
"108","{beef} => {whole milk}",0.0212506354855109,0.405038759689922,1.58517954697588,209
"528","{bottled water,tropical fruit} => {rolls/buns}",0.00538891713268937,0.291208791208791,1.58321639664923,53
"280","{brown bread,soda} => {whole milk}",0.00508388408744281,0.403225806451613,1.57808428430227,50
"154","{tropical fruit} => {whole milk}",0.0422979156075241,0.403100775193798,1.57759495584202,416
"337","{newspapers,whole milk} => {other vegetables}",0.0083375699034062,0.304832713754647,1.57542287954648,82
"600","{soda,yogurt} => {other vegetables}",0.0083375699034062,0.304832713754647,1.57542287954648,82
"16","{semi-finished bread} => {whole milk}",0.00711743772241993,0.402298850574713,1.57445650433836,70
"64","{oil} => {whole milk}",0.011286222674123,0.402173913043478,1.57396754269105,111
"158","{yogurt} => {whole milk}",0.0560244026436197,0.401603498542274,1.57173514053453,551
"5","{pot plants} => {whole milk}",0.00691408235892222,0.4,1.56545961002786,68
"546","{bottled water,rolls/buns} => {other vegetables}",0.00732079308591764,0.302521008403361,1.56347562671942,72
"98","{chocolate} => {soda}",0.0135231316725979,0.272540983606557,1.56293911007026,133
"368","{fruit/vegetable juice,yogurt} => {soda}",0.00508388408744281,0.271739130434783,1.55834072759539,50
"140","{pip fruit} => {whole milk}",0.0300965937976614,0.397849462365591,1.55704316051158,296
"21","{pickled vegetables} => {whole milk}",0.00711743772241993,0.397727272727273,1.5565649531527,70
"274","{bottled beer,rolls/buns} => {whole milk}",0.00538891713268937,0.395522388059701,1.54793580842307,53
"319","{butter,other vegetables} => {rolls/buns}",0.00569395017793594,0.284263959390863,1.54545939226597,56
"333","{newspapers,other vegetables} => {rolls/buns}",0.00549059481443823,0.284210526315789,1.5451688923802,54
"512","{other vegetables,sausage} => {soda}",0.00721911540416879,0.267924528301887,1.53646515209858,71
"511","{sausage,soda} => {other vegetables}",0.00721911540416879,0.297071129707113,1.53530980592194,71
"442","{pastry,soda} => {whole milk}",0.00823589222165735,0.391304347826087,1.53142787937508,81
"67","{onions} => {whole milk}",0.0120996441281139,0.390163934426229,1.52696470158455,119
"85","{dessert} => {soda}",0.00986273512963904,0.265753424657534,1.52401453732178,97
"555","{root vegetables,tropical fruit} => {rolls/buns}",0.00589730554143366,0.280193236714976,1.52332807246644,58
"76","{hygiene articles} => {whole milk}",0.0128113879003559,0.388888888888889,1.52197462086041,126
"121","{brown bread} => {whole milk}",0.0252160650737163,0.38871473354232,1.5212930379581,248
