"","rules","support","confidence","lift","count"
"156","{root vegetables} => {whole milk}",0.0489069649211998,0.448694029850746,1.75603095247994,481
"193","{chocolate,whole milk} => {soda}",0.00508388408744281,0.304878048780488,1.74838227974116,50
"575","{rolls/buns,tropical fruit} => {whole milk}",0.0109811896288765,0.446280991735537,1.7465871682129,108
"7","{canned fish} => {other vegetables}",0.00508388408744281,0.337837837837838,1.74599849455341,50
"430","{pip fruit,rolls/buns} => {whole milk}",0.00620233858668022,0.445255474452555,1.74257365349816,61
"123","{margarine} => {other vegetables}",0.0197254702592781,0.336805555555556,1.74066349915338,194
"80","{sugar} => {whole milk}",0.0150482968988307,0.444444444444444,1.73939956669762,148
"74","{hamburger meat} => {whole milk}",0.0147432638535841,0.443425076452599,1.73541011815015,145
"56","{ham} => {whole milk}",0.0114895780376207,0.44140625,1.72750913997214,113
"29","{soft cheese} => {whole milk}",0.00752414844941535,0.44047619047619,1.72386921342353,74
"18","{detergent} => {other vegetables}",0.00640569395017794,0.333333333333333,1.72271851462603,63
"61","{sliced cheese} => {whole milk}",0.0107778342653787,0.439834024896266,1.72135600272772,106
"598","{soda,yogurt} => {rolls/buns}",0.00864260294865277,0.315985130111524,1.71791805121439,85
"27","{soft cheese} => {rolls/buns}",0.00538891713268937,0.31547619047619,1.71515109637,53
"13","{processed cheese} => {other vegetables}",0.00549059481443823,0.331288343558282,1.71214968938292,54
"363","{fruit/vegetable juice,tropical fruit} => {whole milk}",0.00599898322318251,0.437037037037037,1.71040957391932,59
"456","{bottled water,citrus fruit} => {whole milk}",0.00589730554143366,0.43609022556391,1.70670408612059,58
"195","{chocolate,whole milk} => {other vegetables}",0.00549059481443823,0.329268292682927,1.70170975225254,54
"550","{bottled water,other vegetables} => {whole milk}",0.0107778342653787,0.434426229508197,1.70019178957943,106
"531","{bottled water,tropical fruit} => {whole milk}",0.00803253685815963,0.434065934065934,1.69878171967308,79
"59","{sliced cheese} => {rolls/buns}",0.00762582613116421,0.311203319502075,1.69192075583356,75
"4","{mustard} => {whole milk}",0.00518556176919166,0.432203389830508,1.69149237524196,51
"336","{newspapers,other vegetables} => {whole milk}",0.0083375699034062,0.431578947368421,1.689048526609,82
"323","{newspapers,tropical fruit} => {whole milk}",0.00508388408744281,0.431034482758621,1.68691768321967,50
"96","{white bread} => {other vegetables}",0.0137264870360956,0.326086956521739,1.68526811213416,135
"331","{newspapers,yogurt} => {whole milk}",0.00660904931367565,0.43046357615894,1.68468335516243,65
"478","{citrus fruit,rolls/buns} => {whole milk}",0.00721911540416879,0.43030303030303,1.68405503502997,71
"110","{curd} => {other vegetables}",0.0171835282155567,0.322519083969466,1.66682879182328,169
"104","{frozen vegetables} => {whole milk}",0.0204372140315201,0.424947145877378,1.66309398316913,201
"51","{candy} => {soda}",0.00864260294865277,0.289115646258503,1.65798972650285,85
"14","{processed cheese} => {whole milk}",0.00701576004067107,0.423312883435583,1.65669805355709,69
"1","{cake bar} => {whole milk}",0.00559227249618709,0.423076923076923,1.65577458752946,55
"79","{sugar} => {other vegetables}",0.0107778342653787,0.318318318318318,1.64511858153477,106
"617","{other vegetables,rolls/buns} => {whole milk}",0.0178952719877987,0.420047732696897,1.64391939955192,176
"285","{brown bread,rolls/buns} => {whole milk}",0.00528723945094052,0.419354838709677,1.64120765567436,52
"605","{other vegetables,soda} => {rolls/buns}",0.00986273512963904,0.301242236024845,1.63776527988079,97
"507","{sausage,yogurt} => {soda}",0.00559227249618709,0.284974093264249,1.63423918790314,55
"92","{cream cheese } => {whole milk}",0.0164717844433147,0.415384615384615,1.62566959502893,162
"50","{butter milk} => {whole milk}",0.0115912557193696,0.414545454545455,1.62238541402887,114
"124","{margarine} => {whole milk}",0.0241992882562278,0.413194444444444,1.61709803466419,238
"538","{bottled water,rolls/buns} => {soda}",0.00681240467717336,0.281512605042017,1.61438861258789,67
"87","{dessert} => {other vegetables}",0.0115912557193696,0.312328767123288,1.61416364932083,114
"157","{yogurt} => {other vegetables}",0.0434163701067616,0.311224489795918,1.6084565723294,427
"497","{shopping bags,whole milk} => {other vegetables}",0.00762582613116421,0.311203319502075,1.60834716095791,75
"46","{hard cheese} => {whole milk}",0.0100660904931368,0.410788381742739,1.6076815497174,99
"525","{bottled water,tropical fruit} => {soda}",0.00518556176919166,0.28021978021978,1.60697465799507,51
"95","{chicken} => {whole milk}",0.0175902389425521,0.409952606635071,1.6044106192821,173
"547","{bottled water,other vegetables} => {rolls/buns}",0.00732079308591764,0.295081967213115,1.60427371340021,72
"70","{berries} => {other vegetables}",0.0102694458566345,0.308868501529052,1.59628045850669,101
"451","{pastry,rolls/buns} => {whole milk}",0.00854092526690392,0.407766990291262,1.59585688400898,84
"491","{shopping bags,whole milk} => {soda}",0.00681240467717336,0.278008298755187,1.59429248877974,67
"360","{bottled water,fruit/vegetable juice} => {whole milk}",0.0057956278596848,0.407142857142857,1.59341424592121,57
"97","{white bread} => {whole milk}",0.0170818505338078,0.405797101449275,1.58814743046304,168
"8","{pasta} => {whole milk}",0.00610066090493137,0.405405405405405,1.58661446962283,60
"108","{beef} => {whole milk}",0.0212506354855109,0.405038759689922,1.58517954697588,209
"528","{bottled water,tropical fruit} => {rolls/buns}",0.00538891713268937,0.291208791208791,1.58321639664923,53
"280","{brown bread,soda} => {whole milk}",0.00508388408744281,0.403225806451613,1.57808428430227,50
"154","{tropical fruit} => {whole milk}",0.0422979156075241,0.403100775193798,1.57759495584202,416
"16","{semi-finished bread} => {whole milk}",0.00711743772241993,0.402298850574713,1.57445650433836,70
"64","{oil} => {whole milk}",0.011286222674123,0.402173913043478,1.57396754269105,111
"158","{yogurt} => {whole milk}",0.0560244026436197,0.401603498542274,1.57173514053453,551
"5","{pot plants} => {whole milk}",0.00691408235892222,0.4,1.56545961002786,68
"98","{chocolate} => {soda}",0.0135231316725979,0.272540983606557,1.56293911007026,133
"140","{pip fruit} => {whole milk}",0.0300965937976614,0.397849462365591,1.55704316051158,296
"21","{pickled vegetables} => {whole milk}",0.00711743772241993,0.397727272727273,1.5565649531527,70
"274","{bottled beer,rolls/buns} => {whole milk}",0.00538891713268937,0.395522388059701,1.54793580842307,53
"333","{newspapers,other vegetables} => {rolls/buns}",0.00549059481443823,0.284210526315789,1.5451688923802,54
"512","{other vegetables,sausage} => {soda}",0.00721911540416879,0.267924528301887,1.53646515209858,71
"442","{pastry,soda} => {whole milk}",0.00823589222165735,0.391304347826087,1.53142787937508,81
"67","{onions} => {whole milk}",0.0120996441281139,0.390163934426229,1.52696470158455,119
"85","{dessert} => {soda}",0.00986273512963904,0.265753424657534,1.52401453732178,97
"555","{root vegetables,tropical fruit} => {rolls/buns}",0.00589730554143366,0.280193236714976,1.52332807246644,58
"76","{hygiene articles} => {whole milk}",0.0128113879003559,0.388888888888889,1.52197462086041,126
"121","{brown bread} => {whole milk}",0.0252160650737163,0.38871473354232,1.5212930379581,248
"335","{newspapers,whole milk} => {rolls/buns}",0.00762582613116421,0.278810408921933,1.51581004518917,75
"15","{semi-finished bread} => {other vegetables}",0.00518556176919166,0.293103448275862,1.51480421113668,51
"160","{other vegetables} => {whole milk}",0.0748347737671581,0.386757750919601,1.51363409482462,736
"30","{specialty bar} => {soda}",0.00721911540416879,0.263940520446097,1.51361808663986,71
"41","{meat} => {whole milk}",0.0099644128113879,0.385826771653543,1.50999056872766,98
"449","{pastry,rolls/buns} => {other vegetables}",0.00610066090493137,0.29126213592233,1.50528802248876,60
"374","{fruit/vegetable juice,rolls/buns} => {whole milk}",0.00559227249618709,0.384615384615385,1.50524962502678,55
"115","{pork} => {whole milk}",0.0221657346212506,0.384479717813051,1.5047186727781,218
"133","{fruit/vegetable juice} => {other vegetables}",0.0210472801220132,0.291139240506329,1.50465287986324,207
"150","{bottled water} => {soda}",0.028978139298424,0.262189512419503,1.50357659163021,285
"75","{hygiene articles} => {other vegetables}",0.00955770208439248,0.290123456790123,1.49940315161895,94
"120","{brown bread} => {other vegetables}",0.0187086934417895,0.288401253918495,1.49050253930026,184
"37","{cat food} => {whole milk}",0.00884595831215048,0.379912663755459,1.48684482611816,87
"146","{sausage} => {soda}",0.0243009659379766,0.258658008658009,1.48332449863062,239
"48","{butter milk} => {rolls/buns}",0.00762582613116421,0.272727272727273,1.48273782602141,75
"148","{sausage} => {other vegetables}",0.0269445856634469,0.286796536796537,1.48220911161006,265
"31","{misc. beverages} => {soda}",0.00732079308591764,0.258064516129032,1.47992100065833,72
"440","{pastry,rolls/buns} => {soda}",0.00538891713268937,0.257281553398058,1.47543094907866,53
"83","{long life bakery product} => {other vegetables}",0.0106761565836299,0.285326086956522,1.47460959811739,105
"113","{napkins} => {whole milk}",0.0197254702592781,0.376699029126214,1.47426778808448,194
"77","{salty snack} => {other vegetables}",0.0107778342653787,0.28494623655914,1.47264647218032,106
"6","{chewing gum} => {soda}",0.00538891713268937,0.256038647342995,1.46830326333432,53
"142","{pastry} => {whole milk}",0.033248601931876,0.373714285714286,1.46258654994031,327
"131","{fruit/vegetable juice} => {soda}",0.018403660396543,0.254571026722925,1.45988690834984,181
"39","{meat} => {rolls/buns}",0.00691408235892222,0.267716535433071,1.45549592370605,68
"88","{dessert} => {whole milk}",0.0137264870360956,0.36986301369863,1.44751402297096,135
"36","{cat food} => {other vegetables}",0.00650737163192679,0.279475982532751,1.44437534850741,64
"54","{ham} => {rolls/buns}",0.00691408235892222,0.265625,1.4441248618021,68
"117","{frankfurter} => {other vegetables}",0.0164717844433147,0.279310344827586,1.44351930708319,162
"145","{citrus fruit} => {whole milk}",0.0305033045246568,0.368550368550369,1.44237679056621,300
"134","{fruit/vegetable juice} => {whole milk}",0.0266395526182003,0.368495077355837,1.44216040023663,262
"112","{napkins} => {other vegetables}",0.0144382308083376,0.275728155339806,1.4250059946227,142
"84","{long life bakery product} => {whole milk}",0.0135231316725979,0.361413043478261,1.41444380525615,133
"548","{bottled water,rolls/buns} => {whole milk}",0.00874428063040163,0.361344537815126,1.41417569813441,86
"72","{hamburger meat} => {rolls/buns}",0.00864260294865277,0.259938837920489,1.41321087393478,85
"106","{beef} => {rolls/buns}",0.0136248093543467,0.25968992248062,1.41185759402814,134
"562","{soda,tropical fruit} => {rolls/buns}",0.00538891713268937,0.258536585365854,1.405587239952,53
"494","{rolls/buns,shopping bags} => {other vegetables}",0.00528723945094052,0.270833333333333,1.39970879313365,52
"71","{berries} => {whole milk}",0.0117946110828673,0.35474006116208,1.38832809452012,116
"42","{frozen meals} => {other vegetables}",0.00752414844941535,0.265232974910394,1.37076526970243,74
"122","{margarine} => {rolls/buns}",0.0147432638535841,0.251736111111111,1.36861506510657,145
"90","{cream cheese } => {rolls/buns}",0.0099644128113879,0.251282051282051,1.36614647559921,98
"118","{frankfurter} => {whole milk}",0.0205388917132689,0.348275862068965,1.36302948804149,202
"43","{frozen meals} => {whole milk}",0.00986273512963904,0.347670250896057,1.36065933846507,97
"81","{waffles} => {other vegetables}",0.0100660904931368,0.261904761904762,1.35356454720617,99
"441","{pastry,soda} => {other vegetables}",0.00549059481443823,0.260869565217391,1.34821448970733,54
"128","{newspapers} => {whole milk}",0.0273512963904423,0.342675159235669,1.34111030285826,269
"99","{chocolate} => {other vegetables}",0.012709710218607,0.256147540983607,1.32381033398517,125
"100","{chocolate} => {whole milk}",0.0166751398068124,0.336065573770492,1.31524270514635,164
"141","{pastry} => {other vegetables}",0.0225724453482461,0.253714285714286,1.31123489227535,222
"82","{waffles} => {whole milk}",0.012709710218607,0.330687830687831,1.29419610617382,125
"34","{grapes} => {whole milk}",0.00732079308591764,0.327272727272727,1.28083059002279,72
"101","{coffee} => {whole milk}",0.0187086934417895,0.322241681260946,1.2611408417037,184
"149","{sausage} => {whole milk}",0.0298932384341637,0.318181818181818,1.24525196252216,294
"151","{bottled water} => {whole milk}",0.0343670564311134,0.310947562097516,1.21693962325072,338
"159","{rolls/buns} => {whole milk}",0.0566344687341129,0.307904919845218,1.20503178936638,557
"3","{dishes} => {whole milk}",0.00528723945094052,0.300578034682081,1.17635693239087,52
"78","{salty snack} => {whole milk}",0.0111845449923742,0.295698924731183,1.15726180848833,110
"52","{candy} => {whole milk}",0.00823589222165735,0.275510204081633,1.07825024160082,81
"38","{specialty chocolate} => {whole milk}",0.00803253685815963,0.264214046822742,1.03404104675753,79
"17","{beverages} => {whole milk}",0.00681240467717336,0.26171875,1.02427533077994,67
"119","{bottled beer} => {whole milk}",0.0204372140315201,0.253787878787879,0.993236684392673,201
